label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,1.100000,1.100000,0.543849
Step5_ThumbRub,1.200000,1.500000,0.300000,0.446285
Step2_PalmOverDorsum,1.600000,1.700000,0.100000,0.473882
