label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,0.600000,0.600000,0.383589
Step5_ThumbRub,0.700000,1.700000,1.000000,0.427557
Step4_BackOfFingers,1.800000,4.200000,2.400000,0.481983
Step5_ThumbRub,4.300000,4.500000,0.200000,0.370488
Step4_BackOfFingers,4.600000,5.500000,0.900000,0.425370
Step5_ThumbRub,5.600000,5.900000,0.300000,0.348774
