label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,0.700000,0.700000,0.349216
Step5_ThumbRub,0.800000,3.100000,2.300000,0.360371
Step2_PalmOverDorsum,3.200000,4.100000,0.900000,0.284191
Step5_ThumbRub,4.200000,10.400000,6.200000,0.590770
Step2_PalmOverDorsum,10.500000,12.700000,2.200000,0.445127
Other,12.800000,13.400000,0.599999,0.409280
Step2_PalmOverDorsum,13.500000,14.200000,0.700000,0.317481
Step3_InterlacedFingers,14.300000,14.500000,0.200000,0.291848
