label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,1.900000,1.900000,0.492276
Step4_BackOfFingers,2.000000,2.200000,0.200000,0.343854
Step2_PalmOverDorsum,2.300000,4.600000,2.300000,0.471746
Step4_BackOfFingers,4.700000,4.900000,0.200000,0.405840
Step2_PalmOverDorsum,5.000000,6.100000,1.100000,0.598563
