label,start_s,end_s,duration_s,mean_confidence
Step4_BackOfFingers,0.000000,0.200000,0.200000,0.398207
Step2_PalmOverDorsum,0.300000,0.700000,0.400000,0.360973
Step5_ThumbRub,0.800000,1.500000,0.700000,0.454152
Step4_BackOfFingers,1.600000,2.700000,1.100000,0.579362
