label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,0.800000,0.800000,0.535972
Step5_ThumbRub,0.900000,1.100000,0.200000,0.345516
Step4_BackOfFingers,1.200000,1.500000,0.300000,0.361506
Step2_PalmOverDorsum,1.600000,1.700000,0.100000,0.322962
