label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,0.600000,0.600000,0.545705
Step4_BackOfFingers,0.700000,0.800000,0.100000,0.461198
Step2_PalmOverDorsum,0.900000,2.100000,1.200000,0.795546
