label,start_s,end_s,duration_s,mean_confidence
Step5_ThumbRub,0.000000,0.600000,0.600000,0.344427
Step4_BackOfFingers,0.700000,0.900000,0.200000,0.304174
Step2_PalmOverDorsum,1.000000,2.200000,1.200000,0.422351
