label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,2.300000,2.300000,0.455467
Other,2.400000,3.100000,0.700000,0.343713
Step2_PalmOverDorsum,3.200000,5.600000,2.400000,0.644695
