label,start_s,end_s,duration_s,mean_confidence
Step4_BackOfFingers,0.000000,0.500000,0.500000,0.521608
Step5_ThumbRub,0.600000,1.100000,0.500000,0.404913
Step2_PalmOverDorsum,1.200000,4.100000,2.900000,0.511029
