label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,5.400000,5.400000,0.596331
Step4_BackOfFingers,5.500000,6.400000,0.900000,0.489733
Step2_PalmOverDorsum,6.500000,6.600000,0.100000,0.345521
Other,6.700000,7.500000,0.800000,0.387393
Step2_PalmOverDorsum,7.600000,8.200000,0.600000,0.366228
Other,8.300000,10.400000,2.099999,0.440577
Step2_PalmOverDorsum,10.500000,11.500000,1.000000,0.448943
Other,11.600000,11.700000,0.099999,0.310182
