label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,0.600000,0.600000,0.541338
Step5_ThumbRub,0.700000,1.100000,0.400000,0.397406
Step2_PalmOverDorsum,1.200000,1.700000,0.500000,0.465078
