label,start_s,end_s,duration_s,mean_confidence
Step4_BackOfFingers,0.000000,0.800000,0.800000,0.395511
Step5_ThumbRub,0.900000,1.800000,0.900000,0.367148
Step2_PalmOverDorsum,1.900000,2.600000,0.700000,0.419154
Step4_BackOfFingers,2.700000,4.300000,1.600000,0.509039
