label,start_s,end_s,duration_s,mean_confidence
Step5_ThumbRub,0.000000,1.600000,1.600000,0.538468
Step4_BackOfFingers,1.700000,2.200000,0.500000,0.419655
Step2_PalmOverDorsum,2.300000,3.200000,0.900000,0.515834
