label,start_s,end_s,duration_s,mean_confidence
Step4_BackOfFingers,0.000000,2.500000,2.500000,0.437137
Step2_PalmOverDorsum,2.600000,2.700000,0.100000,0.247766
Other,2.800000,3.300000,0.500000,0.291503
Step4_BackOfFingers,3.400000,5.100000,1.700000,0.476167
Step2_PalmOverDorsum,5.200000,10.400000,5.200000,0.706921
