label,start_s,end_s,duration_s,mean_confidence
Step5_ThumbRub,0.000000,0.000000,0.000000,0.389562
Step4_BackOfFingers,0.100000,0.900000,0.800000,0.423983
Step2_PalmOverDorsum,1.000000,1.400000,0.400000,0.420026
