label,start_s,end_s,duration_s,mean_confidence
Step4_BackOfFingers,0.000000,0.900000,0.900000,0.618170
Step2_PalmOverDorsum,1.000000,5.400000,4.400000,0.696946
Other,5.500000,7.600000,2.100000,0.536568
