label,start_s,end_s,duration_s,mean_confidence
Other,0.000000,0.400000,0.400000,0.357901
Step5_ThumbRub,0.500000,0.700000,0.200000,0.347419
Step4_BackOfFingers,0.800000,2.200000,1.400000,0.456821
Step2_PalmOverDorsum,2.300000,3.500000,1.200000,0.509358
Step4_BackOfFingers,3.600000,5.900000,2.300000,0.688998
