label,start_s,end_s,duration_s,mean_confidence
Step4_BackOfFingers,0.000000,4.400000,4.400000,0.526629
Step5_ThumbRub,4.500000,4.700000,0.200000,0.374747
Step4_BackOfFingers,4.800000,7.100000,2.300000,0.589485
