label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,0.700000,0.700000,0.534696
Step4_BackOfFingers,0.800000,0.900000,0.100000,0.364844
Step5_ThumbRub,1.000000,1.500000,0.500000,0.396357
Other,1.600000,2.600000,1.000000,0.407285
Step2_PalmOverDorsum,2.700000,3.400000,0.700000,0.361208
Other,3.500000,3.500000,0.000000,0.438516
