label,start_s,end_s,duration_s,mean_confidence
Step5_ThumbRub,0.000000,0.700000,0.700000,0.489830
Step4_BackOfFingers,0.800000,1.400000,0.600000,0.430808
Step5_ThumbRub,1.500000,1.700000,0.200000,0.371137
Step2_PalmOverDorsum,1.800000,2.200000,0.400000,0.456460
