label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,1.100000,1.100000,0.378774
Step5_ThumbRub,1.200000,1.500000,0.300000,0.340520
Step4_BackOfFingers,1.600000,2.300000,0.700000,0.376666
Step5_ThumbRub,2.400000,2.400000,0.000000,0.213821
Step3_InterlacedFingers,2.500000,2.600000,0.100000,0.218053
Other,2.700000,2.700000,0.000000,0.222363
Step4_BackOfFingers,2.800000,3.400000,0.600000,0.262107
Step5_ThumbRub,3.500000,4.300000,0.800000,0.312240
