label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,0.700000,0.700000,0.398099
Step4_BackOfFingers,0.800000,1.600000,0.800000,0.381790
Other,1.700000,3.000000,1.300000,0.397903
Step5_ThumbRub,3.100000,3.700000,0.600000,0.359876
Step2_PalmOverDorsum,3.800000,4.700000,0.900000,0.510957
Step5_ThumbRub,4.800000,4.900000,0.100000,0.419481
