label,start_s,end_s,duration_s,mean_confidence
Step5_ThumbRub,0.000000,1.800000,1.800000,0.446634
Step2_PalmOverDorsum,1.900000,3.800000,1.900000,0.547709
Step5_ThumbRub,3.900000,4.100000,0.200000,0.373302
