label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,0.100000,0.100000,0.420883
Step5_ThumbRub,0.200000,0.800000,0.600000,0.390517
Step2_PalmOverDorsum,0.900000,1.100000,0.200000,0.453092
