label,start_s,end_s,duration_s,mean_confidence
Step2_PalmOverDorsum,0.000000,0.000000,0.000000,0.485064
Step5_ThumbRub,0.100000,0.600000,0.500000,0.437641
Step2_PalmOverDorsum,0.700000,2.100000,1.400000,0.764028
